TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,28, KEY ,1,158,131511,41.994261,47.462728,47.278752,28.471769,19.860416,100.000000,99.414375,42.018558,42.472602,1.073448
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,29, KEY ,1,158,131914,41.993331,47.457730,47.320103,28.512010,19.869211,100.000000,99.482820,42.046963,42.482011,1.034312
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,0, KEY ,1,183,64008,40.082387,45.186512,45.030258,24.315374,17.880630,87.239364,84.910302,38.585641,40.675965,1.285977
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,1, KEY ,1,183,64246,40.106197,45.234678,45.011263,24.361980,17.904974,94.655607,92.353107,38.625266,40.691019,1.260760
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,2, KEY ,1,183,64301,40.113259,45.233110,45.033529,24.443810,17.923942,94.647841,92.419011,38.628856,40.694336,1.281351
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,3, KEY ,1,183,64050,40.114844,45.214962,45.031797,24.432949,17.937987,94.569557,92.291593,38.634733,40.701303,1.269533
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,4, KEY ,1,183,64203,40.108744,45.234789,45.050286,24.447628,17.933254,94.587074,92.259370,38.624454,40.702505,1.262355
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,5, KEY ,1,183,64179,40.114168,45.203604,45.023510,24.470829,17.943589,94.668356,92.406788,38.626458,40.672731,1.238892
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,6, KEY ,1,183,64552,40.131743,45.244972,45.027407,24.443090,17.951174,94.569079,92.286931,38.640948,40.714454,1.254675
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,7, KEY ,1,183,64310,40.111000,45.173732,45.037050,24.492187,17.958804,94.546794,92.206361,38.634829,40.695513,1.251125
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,8, KEY ,1,183,64593,40.111259,45.195009,45.015969,24.470394,17.963329,94.551861,92.215581,38.638807,40.721581,1.273970
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,9, KEY ,1,183,64231,40.114001,45.244500,44.995832,24.490585,17.966174,94.543896,92.294986,38.630676,40.736657,1.274531
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,10, KEY ,1,183,64385,40.128485,45.172880,45.037936,24.513943,17.975041,94.627950,92.281152,38.651148,40.725055,1.276317
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,11, KEY ,1,183,64356,40.129123,45.226191,45.030445,24.532647,17.970650,94.683551,92.394319,38.663966,40.734148,1.308833
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,12, KEY ,1,183,64074,40.132323,45.210556,45.069870,24.535956,17.987139,94.783219,92.423665,38.663034,40.740249,1.279095
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,13, KEY ,1,183,64049,40.134286,45.182266,45.045426,24.540299,18.001419,94.778464,92.443164,38.672021,40.748862,1.284322
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,14, KEY ,1,183,64346,40.137527,45.167726,45.045976,24.553500,17.995632,94.657422,92.346478,38.683173,40.765746,1.291288
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,15, KEY ,1,183,64631,40.132086,45.172410,45.035183,24.538164,17.993155,94.643054,92.353970,38.677897,40.760230,1.271800
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,16, KEY ,1,183,64677,40.118515,45.158060,45.018639,24.546857,17.996686,94.477558,92.199631,38.667326,40.727881,1.266864
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,17, KEY ,1,183,64814,40.098223,45.104474,45.013775,24.485128,17.974176,94.370856,92.126618,38.639746,40.676137,1.258021
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,18, KEY ,1,183,65514,40.117676,45.121416,45.053109,24.552909,18.008844,94.507622,92.210669,38.662660,40.744588,1.252966
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,19, KEY ,1,183,65518,40.111413,45.149848,45.046713,24.547595,18.002738,94.494577,92.213142,38.657762,40.745045,1.274503
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,20, KEY ,1,183,65512,40.113697,45.125372,45.050091,24.509846,18.007711,94.461699,92.181686,38.657288,40.700792,1.250905
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,21, KEY ,1,183,65445,40.111454,45.161267,45.024301,24.526770,17.999977,94.540284,92.241252,38.660738,40.737731,1.242751
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,22, KEY ,1,183,65449,40.102194,45.135157,45.010277,24.516432,17.994478,94.514994,92.214706,38.645010,40.712318,1.256993
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,23, KEY ,1,183,65633,40.108912,45.145217,45.031830,24.508750,18.001730,94.505928,92.256441,38.653490,40.738772,1.225642
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,24, KEY ,1,183,65650,40.110944,45.157118,45.027580,24.544793,18.005636,94.665578,92.281933,38.663655,40.713336,1.218661
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,25, KEY ,1,183,65593,40.108665,45.133884,45.040621,24.552096,17.987060,94.552445,92.250556,38.652086,40.710133,1.167908
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,26, KEY ,1,183,65558,40.111394,45.112708,45.053037,24.539121,17.994731,94.602659,92.320666,38.656071,40.688052,1.230494
