TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25,8,160,0, KEY ,1,160,45911,31.354985,43.715282,43.651258,16.503679,8.515118,64.154181,62.986300,30.077817,37.066694,12.504885
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25,8,185,0, KEY ,1,185,20571,30.409715,40.600428,39.872703,14.361973,7.958677,48.452602,47.609974,28.311028,35.501067,13.288305
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25,8,60,0, KEY ,1,60,1312699,52.252187,51.629845,52.060857,48.355538,33.064079,96.920424,96.153392,53.126084,54.262196,0.002575
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25,8,85,0, KEY ,1,85,675095,47.137423,46.844215,47.465887,41.528379,27.157160,95.586601,94.444504,47.289978,48.514441,0.007882
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25,8,110,0, KEY ,1,110,352278,43.384594,42.910945,43.740304,35.653743,23.408529,92.420920,90.771470,42.046158,44.883466,0.008004
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25,8,135,0, KEY ,1,135,185681,39.680131,39.262481,40.260391,29.805665,19.721878,84.543695,82.508713,36.785734,41.368037,0.009542
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25,8,160,0, KEY ,1,160,94236,35.766735,35.721558,36.731659,23.940927,15.990487,67.345863,65.322095,31.753974,37.684477,0.014245
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25,8,185,0, KEY ,1,185,45803,31.867038,32.479817,33.339861,18.574367,12.466852,41.233290,39.599943,27.231215,34.043251,0.021002
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25,8,60,0, KEY ,1,60,5341961,48.521496,49.864185,51.038642,50.152049,32.954885,97.076600,96.473639,53.712560,48.636972,0.009692
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25,8,85,0, KEY ,1,85,3297869,42.521114,45.353636,47.326755,44.118065,26.835193,96.349750,95.406045,48.458643,43.559197,0.017793
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25,8,110,0, KEY ,1,110,1826344,37.240339,41.461334,43.684077,37.811440,21.895258,94.176677,92.761588,42.008018,39.117874,0.040567
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25,8,135,0, KEY ,1,135,950174,32.783626,38.193403,40.342414,31.782638,17.960825,88.157245,86.133019,35.709121,35.321469,0.067601
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25,8,160,0, KEY ,1,160,445888,28.656303,34.987494,37.223047,25.557007,13.934596,72.503520,70.366356,29.407185,31.758257,0.097095
