TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
STILL,aom,av2,0,F1,landscape_25.y4m,4032x3024,25,8,110,0, KEY ,1,110,1590949,37.176607,44.233004,47.829326,30.511549,19.181122,92.037838,90.097847,41.995250,39.428819,0.014034
STILL,aom,av2,0,F1,landscape_25.y4m,4032x3024,25,8,135,0, KEY ,1,135,548723,32.438021,43.042251,46.615717,24.504585,13.220504,82.544149,80.367568,34.603779,36.090037,0.369857
STILL,aom,av2,0,F1,landscape_25.y4m,4032x3024,25,8,160,0, KEY ,1,160,115855,29.215042,41.811221,45.170046,18.750830,8.348038,63.864920,62.129549,28.597604,33.446541,3.837184
STILL,aom,av2,0,F1,landscape_25.y4m,4032x3024,25,8,185,0, KEY ,1,185,30534,27.845321,40.382733,43.323092,14.623978,6.554881,44.715121,43.481967,26.000014,32.056954,7.176708
STILL,aom,av2,0,F1,landscape_26.y4m,4032x3024,25,8,60,0, KEY ,1,60,3073408,49.231119,53.382985,53.500533,43.519811,29.970519,96.880607,95.977733,51.038035,50.284057,0.509676
STILL,aom,av2,0,F1,landscape_26.y4m,4032x3024,25,8,85,0, KEY ,1,85,1673433,43.837408,51.565383,51.736843,37.710958,24.743190,95.866071,94.593350,47.093149,46.081309,0.658072
STILL,aom,av2,0,F1,landscape_26.y4m,4032x3024,25,8,110,0, KEY ,1,110,746754,39.100538,49.924609,50.183922,32.741603,20.382423,93.190804,91.381359,42.450799,42.425068,0.689355
STILL,aom,av2,0,F1,landscape_26.y4m,4032x3024,25,8,135,0, KEY ,1,135,305331,35.651846,47.990431,48.363831,27.824440,16.877869,85.736566,83.448159,37.308357,39.596790,0.735868
STILL,aom,av2,0,F1,landscape_26.y4m,4032x3024,25,8,160,0, KEY ,1,160,132278,32.767888,45.948941,46.271143,22.722713,13.804728,69.709910,67.316558,32.501792,37.126776,0.787858
STILL,aom,av2,0,F1,landscape_26.y4m,4032x3024,25,8,185,0, KEY ,1,185,51955,29.730159,43.418112,44.040437,17.554326,10.584161,46.032868,44.040281,27.833763,34.471991,0.893746
STILL,aom,av2,0,F1,landscape_28.y4m,4032x3024,25,8,60,0, KEY ,1,60,3354504,49.077447,51.554284,53.282910,40.290970,29.699077,97.070547,96.479451,51.244124,50.603661,0.328849
STILL,aom,av2,0,F1,landscape_28.y4m,4032x3024,25,8,85,0, KEY ,1,85,1829719,43.742694,48.441247,50.338993,34.221514,24.157040,96.389515,95.487601,46.934999,46.563517,1.663138
STILL,aom,av2,0,F1,landscape_28.y4m,4032x3024,25,8,110,0, KEY ,1,110,911709,39.278209,45.746112,47.630888,30.287649,19.341072,94.454941,93.181680,41.494886,43.124385,5.145250
